,id,RF_pred
25589,522415,-1
727,15250,-1
26853,547545,-1
1049,21884,-1
26794,546266,-1
18626,382884,-1
19818,407859,-1
3238,66894,-1
23077,471796,-1
3643,74990,-1
510,10983,-1
16126,331862,-1
17072,351019,-1
25168,514281,-1
18364,378084,-1
15363,315680,-1
4192,85887,-1
21435,439242,-1
27324,556943,-1
18876,388146,-1
23514,480496,-1
22727,464901,-1
28476,580272,-1
14817,304191,-1
10711,220813,-1
19629,403774,-1
14698,301726,-1
16374,336938,-1
28572,582084,-1
29845,608053,-1
5608,114957,-1
19413,399056,-1
7654,157752,-1
27565,561979,-1
27629,563322,-1
25364,518246,-1
21748,445395,-1
4102,84175,-1
27736,565532,-1
987,20560,-1
7017,143946,-1
6398,131753,-1
23621,482831,-1
7523,154640,-1
5558,113937,-1
7065,145212,-1
17825,367064,-1
15359,315588,-1
12852,263771,-1
21909,448769,-1
926,19080,-1
19910,409635,-1
12885,264315,-1
5222,107391,-1
10242,211238,-1
14438,296512,-1
13324,273627,-1
11959,246540,-1
10228,210938,-1
29774,606808,-1
24005,490528,-1
12428,255559,-1
30299,617209,-1
5417,111251,-1
26348,537293,-1
14976,307497,-1
146,3169,-1
5860,120579,-1
11339,233931,-1
27148,553626,1
26286,536151,-1
28336,577172,-1
20731,425392,-1
22717,464600,-1
6382,131457,-1
24124,492764,-1
8033,166084,-1
13609,279745,-1
28449,579827,-1
29667,604784,-1
7734,159498,-1
3484,71742,-1
27466,559757,-1
5969,122805,-1
5737,117863,-1
4879,100703,-1
5630,115380,-1
28802,587044,-1
1036,21512,-1
20160,414693,-1
3082,64232,-1
27968,569983,-1
8486,175041,-1
30971,630705,-1
29932,609515,-1
18553,381559,-1
10618,218978,-1
7205,147860,-1
26256,535558,-1
8220,169973,-1
5695,116875,-1
19218,394892,-1
720,15058,-1
19080,392287,-1
29031,591656,-1
12932,265620,-1
407,8372,-1
7149,146789,-1
25245,515915,-1
26416,538631,-1
20073,413025,-1
24575,501854,-1
915,18740,-1
29080,592976,-1
19205,394652,-1
20273,416782,-1
10225,210892,-1
30949,630392,-1
22818,466688,-1
13811,284053,-1
22318,456377,-1
28338,577207,-1
12516,257134,-1
12956,266220,-1
22783,466102,-1
25420,519145,-1
17070,350945,-1
27236,555214,-1
17967,369854,-1
28092,572452,-1
22757,465651,-1
31274,635874,-1
10468,215635,-1
3842,79154,-1
17621,362498,-1
8166,168911,-1
12747,261768,-1
3322,68365,-1
20207,415683,-1
2791,58204,-1
30596,622902,-1
22393,457873,-1
13384,274933,-1
14870,305368,-1
22187,453848,-1
15540,319278,-1
14770,303228,-1
10192,210234,-1
27137,553481,-1
3453,71307,-1
24354,497342,-1
16840,346270,-1
6844,140531,-1
28058,571722,-1
4082,83786,-1
22148,453066,-1
20749,425703,-1
4319,88704,-1
20931,428883,-1
13994,287526,-1
23215,474512,-1
12836,263348,-1
4429,91135,-1
27546,561619,-1
1548,32316,-1
5786,118986,-1
11558,238361,-1
27347,557455,-1
8506,175445,-1
6966,142844,-1
7790,161144,-1
15475,318058,-1
15347,315334,-1
13434,275899,-1
19193,394413,-1
7153,146871,-1
19525,401599,-1
10866,224033,-1
27495,560334,-1
3078,64127,-1
13376,274843,-1
24882,508147,-1
21845,447449,-1
14879,305677,-1
18482,380295,-1
7425,152517,-1
18861,387917,-1
9610,198564,-1
24933,509129,-1
8005,165588,-1
11492,236910,-1
26955,549597,-1
2991,62190,-1
9688,200326,-1
12629,259412,-1
30309,617463,-1
14704,301863,-1
5705,117097,-1
12978,266751,-1
29418,600026,-1
21699,444254,-1
14428,296315,-1
9652,199616,-1
12174,250915,-1
10241,211232,-1
18506,380783,-1
14116,289823,-1
19077,392252,-1
14299,293426,-1
22980,469895,1
1332,27538,-1
31273,635844,-1
19098,392559,-1
8812,181882,-1
25087,512270,-1
1510,31411,-1
27558,561827,-1
19107,392656,-1
27492,560248,-1
10285,211835,-1
20233,416098,-1
16242,334061,-1
6203,127611,-1
18395,378579,-1
31270,635782,-1
21582,442046,-1
21427,439119,-1
9135,188962,-1
17258,355190,-1
6410,131944,-1
19692,405180,-1
2573,53815,-1
18058,371719,-1
16942,348385,-1
8889,183606,-1
772,15961,-1
10557,217606,-1
31396,637836,-1
17090,351350,-1
8171,169002,-1
29913,609230,-1
23517,480660,-1
3843,79172,-1
4399,90548,-1
30221,615611,-1
5153,106171,-1
17458,359151,-1
24626,503304,-1
4594,94666,-1
3874,79911,-1
6727,138051,-1
6577,135140,-1
27497,560378,-1
16496,339350,-1
19643,404135,-1
15798,325059,-1
6872,141199,-1
20446,419859,-1
6598,135717,-1
6545,134529,-1
28455,579916,-1
5496,112742,-1
27917,568939,-1
25021,510913,-1
26169,533682,-1
27625,563250,-1
20831,427188,-1
30919,629874,-1
13467,276625,-1
9786,202495,-1
4234,86751,-1
25030,511132,-1
29165,594875,-1
19359,397782,-1
30345,618115,-1
19506,401165,-1
20665,424299,-1
8548,176527,-1
16584,341103,-1
12726,261311,-1
21277,436375,-1
5250,107931,-1
25891,528033,-1
6195,127454,-1
26088,531918,-1
2644,55055,-1
19885,409321,-1
29729,605952,-1
30535,621702,-1
30118,613234,1
372,7657,-1
5864,120656,-1
28488,580470,-1
20902,428355,-1
16179,332997,-1
10590,218231,-1
19719,405762,-1
13542,278219,-1
23221,474636,-1
7764,160356,-1
18642,383396,-1
7043,144651,-1
26495,539958,-1
21603,442464,-1
20580,422545,-1
17145,352589,-1
4148,85038,-1
7613,156841,-1
25166,514211,-1
22611,462304,-1
20995,430342,-1
28506,580839,-1
26939,549329,-1
22385,457746,-1
21806,446702,-1
1422,29830,-1
3810,78391,-1
1798,37255,-1
15473,318030,-1
17392,357551,-1
13214,271413,-1
9593,198300,-1
1608,33659,-1
23230,474871,-1
768,15890,-1
26168,533629,-1
23214,474480,-1
6898,141616,-1
1047,21849,-1
8431,173729,-1
29526,601991,-1
23007,470408,-1
28556,581827,-1
23348,476892,-1
24736,505383,-1
29104,593433,-1
5180,106606,-1
21087,432213,-1
6532,134183,-1
12580,258572,-1
4697,96819,-1
9226,190701,-1
29705,605456,-1
17366,357091,-1
4088,83943,-1
4119,84532,-1
17598,362097,-1
6486,133326,-1
24454,499422,-1
13292,272926,-1
17912,368606,-1
30743,626006,-1
17710,364541,-1
27175,553966,-1
2674,55705,-1
16718,343763,-1
19826,408037,-1
15462,317808,-1
15565,319703,-1
22858,467472,-1
1181,24430,-1
7242,148538,-1
23025,470745,-1
3825,78784,-1
15950,328198,-1
24262,495697,-1
22664,463280,-1
21078,431985,-1
30405,619210,-1
26184,533973,-1
14490,297488,-1
22511,460347,-1
16442,338216,-1
5368,110360,-1
551,11710,-1
22201,454141,-1
12358,254595,-1
25832,526772,-1
12404,255231,-1
21702,444312,-1
14478,297331,-1
24070,491795,-1
4329,89069,-1
22784,466103,-1
354,7371,-1
30559,622208,-1
14092,289468,-1
25352,518003,-1
11946,246374,-1
4416,90832,-1
21041,431234,-1
9516,196735,-1
3105,64557,-1
19654,404457,-1
15253,313579,-1
23843,487148,-1
10467,215611,-1
29019,591529,-1
13590,279241,-1
2520,52631,-1
22168,453512,-1
9568,197789,-1
24932,509097,-1
8404,173290,-1
6879,141313,-1
16941,348381,-1
6644,136527,-1
26382,537894,-1
24011,490657,-1
12994,266950,-1
13203,271159,-1
14984,307638,-1
23405,478040,-1
3248,67138,-1
15029,308636,-1
9284,192153,-1
8323,171944,-1
17179,353441,-1
15867,326368,-1
30054,612061,-1
13068,268416,-1
11852,244427,-1
3046,63597,-1
3214,66630,-1
8705,179871,-1
21732,445061,-1
22248,455018,-1
2753,57383,-1
5606,114925,-1
4985,102731,-1
8085,167157,-1
19256,395615,-1
3700,76304,-1
21295,436767,-1
23028,470802,-1
15417,316955,-1
30603,623025,-1
24559,501491,-1
28548,581684,-1
21477,439919,-1
22560,461290,-1
125,2806,-1
10358,213389,-1
19290,396324,-1
16400,337335,-1
8793,181699,-1
17194,353744,-1
8981,185961,-1
18867,388004,-1
1443,30246,-1
8369,172792,-1
27341,557309,-1
30668,624528,-1
17215,354225,-1
13115,269429,-1
5939,122288,-1
29208,595710,-1
1921,39363,-1
3833,78899,-1
13409,275418,-1
13078,268610,-1
3478,71697,-1
13961,286839,-1
28078,572113,-1
15922,327601,-1
4171,85373,-1
12410,255335,-1
31195,634455,-1
30747,626067,-1
29188,595286,-1
17041,350369,-1
29671,604833,-1
22661,463236,-1
19324,397030,-1
19676,404915,-1
14605,300002,-1
5115,105472,-1
29414,599928,-1
570,12096,-1
6950,142557,-1
19317,396800,-1
21471,439798,-1
25971,529737,-1
29890,608711,-1
10787,222390,-1
22853,467328,-1
2134,44426,-1
28207,574745,-1
6130,125951,-1
11997,247295,-1
1217,25130,-1
20208,415688,-1
19607,403261,-1
14455,296780,-1
4761,98094,-1
8513,175612,-1
8894,183664,-1
24048,491292,-1
2045,42250,-1
11802,243470,-1
29728,605943,-1
7695,158443,-1
743,15545,-1
8948,184799,-1
16924,348092,-1
21164,433946,-1
4976,102511,-1
4025,82836,-1
1465,30648,-1
4427,91125,-1
12487,256677,-1
29582,603206,-1
25055,511682,-1
27655,563975,-1
2862,59682,-1
17412,357953,-1
24488,500005,-1
27567,561999,-1
17907,368578,-1
18305,376751,-1
26849,547460,-1
18085,372076,-1
27940,569372,-1
6059,124529,-1
7555,155475,-1
5722,117362,-1
15058,309378,-1
14278,293050,-1
7213,148042,-1
6975,143011,-1
18871,388066,-1
19831,408168,-1
652,13651,-1
19011,390960,-1
16232,333905,-1
22921,468731,-1
1604,33543,-1
27110,552975,-1
21020,430952,-1
2189,45674,-1
20148,414398,-1
23071,471688,-1
28643,583395,-1
10379,213743,-1
3523,72649,-1
10759,221870,-1
18218,374944,-1
13917,285962,-1
25032,511153,-1
336,7039,-1
27800,566769,-1
4785,98630,-1
2250,46854,-1
25002,510527,-1
25414,519031,-1
10844,223438,-1
11477,236708,-1
22708,464429,-1
19010,390875,-1
10195,210364,-1
29980,610449,-1
3045,63513,-1
26230,535122,-1
18415,379075,-1
9307,192521,-1
4024,82828,-1
26540,541083,-1
19362,397882,-1
16182,333009,-1
4494,92413,-1
25669,523655,-1
27926,569149,-1
9259,191617,-1
30683,624770,-1
24353,497338,-1
14047,288576,-1
21631,442875,-1
2582,54011,-1
16634,341936,-1
742,15542,-1
2908,60699,-1
9514,196679,-1
13459,276469,-1
26236,535149,-1
17671,363696,-1
29339,598342,-1
21153,433753,-1
23543,481319,-1
14528,298496,-1
18334,377450,-1
20813,426891,-1
7456,153229,-1
18182,374255,-1
2196,45905,-1
18682,384145,-1
30317,617658,-1
10963,226203,-1
26904,548569,-1
7116,146229,-1
20365,418448,-1
25423,519177,-1
15495,318501,-1
12277,253039,-1
3563,73461,-1
20318,417636,-1
7020,144073,-1
27490,560203,-1
4903,101184,-1
8120,167907,-1
16503,339474,-1
25985,529898,-1
24086,492167,-1
10654,219645,-1
8320,171861,-1
2479,51836,-1
21638,442976,-1
8197,169450,-1
28889,588945,-1
8817,182008,-1
1876,38576,-1
30914,629740,-1
22864,467558,-1
18825,387213,-1
30503,621333,-1
28761,585911,-1
30514,621462,-1
18483,380313,-1
29708,605499,-1
24407,498359,-1
9202,190186,-1
22842,467011,-1
5968,122785,-1
11210,231575,-1
14664,301148,-1
12518,257243,-1
3488,71836,-1
12975,266722,-1
29658,604646,-1
18847,387653,-1
16339,335873,-1
14352,294619,-1
347,7292,-1
27608,562979,-1
26874,548064,-1
11639,240275,-1
14551,299054,-1
1197,24707,-1
28423,579425,-1
16618,341637,-1
28574,582125,-1
11970,246839,-1
27473,559859,-1
20897,428246,-1
2039,42135,-1
17185,353548,-1
28205,574723,-1
8468,174541,-1
9175,189713,-1
5429,111462,-1
28726,584951,-1
11110,229243,-1
18398,378639,-1
3345,68755,-1
3503,72240,-1
20590,422691,-1
20875,427937,-1
18872,388075,-1
28729,584982,-1
16483,339017,-1
17906,368575,-1
14360,294711,-1
3209,66511,-1
17341,356582,-1
990,20602,-1
22805,466392,-1
2337,48830,-1
7176,147308,-1
22400,457924,-1
18292,376472,-1
11245,232282,-1
14130,290012,-1
4545,93652,-1
13090,268852,-1
30633,623657,-1
13156,270221,-1
26122,532756,-1
17037,350328,-1
17699,364336,-1
26443,539088,-1
21957,449474,-1
18969,389822,-1
24381,497870,-1
10550,217449,-1
7050,144863,-1
13935,286292,-1
4391,90438,-1
16293,335033,-1
9230,190777,-1
8294,171359,-1
15965,328381,-1
18860,387912,-1
3691,75964,-1
6981,143140,-1
17176,353362,-1
9066,187546,-1
27097,552830,-1
18787,386317,-1
28050,571526,-1
974,20268,-1
12617,259247,-1
22021,450552,-1
22505,460181,-1
10609,218756,-1
17403,357805,-1
12169,250760,-1
11432,236021,-1
19606,403252,-1
22114,452241,-1
29520,601801,-1
15220,312756,-1
30044,611885,-1
13942,286495,-1
21433,439216,-1
15038,308871,-1
9277,191959,-1
6252,128727,-1
15496,318511,-1
30195,615081,-1
18185,374310,-1
28587,582477,-1
23385,477758,-1
18133,373164,-1
12060,248472,-1
24773,506004,-1
3809,78386,-1
9980,206445,-1
17460,359176,-1
17212,354174,-1
23034,470952,-1
18000,370430,-1
18432,379348,-1
26630,542745,-1
13234,271866,-1
9498,196351,-1
30943,630345,-1
3200,66287,-1
17730,364986,-1
16947,348540,-1
6180,126990,-1
27505,560580,-1
7225,148220,-1
28712,584687,-1
2154,44819,-1
12908,265137,-1
395,8087,-1
12927,265503,-1
7417,152409,-1
3429,70688,-1
18834,387409,-1
30860,628526,-1
23656,483466,-1
6357,130933,-1
17982,370065,-1
30056,612101,-1
26925,549164,-1
7066,145240,-1
1132,23498,-1
7853,162490,-1
7725,159299,-1
23131,473126,-1
8224,170042,-1
2820,58790,-1
28770,586138,-1
27722,565342,-1
11029,227482,-1
15404,316566,-1
17077,351164,-1
26843,547306,-1
3089,64424,-1
2287,47527,-1
20416,419295,-1
20526,421487,-1
26623,542694,-1
26377,537852,-1
31233,635120,-1
13842,284588,-1
19099,392567,-1
1206,24961,-1
5758,118310,-1
28268,575845,-1
30371,618539,-1
14699,301732,-1
1296,26837,-1
7797,161299,-1
5139,105864,-1
20619,423301,-1
5781,118908,-1
17865,367792,-1
17582,361692,-1
1746,36205,-1
28511,580924,-1
22053,451201,-1
24813,506818,-1
17600,362151,-1
17044,350439,-1
2188,45672,-1
9392,194243,-1
9966,206166,-1
17413,358029,-1
18516,380957,-1
29457,600697,-1
215,4679,-1
24068,491773,-1
14790,303675,-1
23342,476794,-1
27934,569249,-1
29325,598088,-1
19521,401518,-1
25376,518481,-1
1755,36460,-1
14658,301077,-1
16390,337168,-1
7363,151440,-1
14713,302141,-1
1080,22467,-1
11386,234814,-1
28436,579596,-1
21161,433871,-1
21773,445953,-1
22298,456028,-1
12478,256458,-1
24823,507099,-1
19016,391025,-1
25320,517398,-1
27995,570509,-1
13469,276671,-1
29958,610087,-1
10614,218874,-1
134,2970,-1
20671,424389,-1
28131,573059,-1
3022,63094,-1
70,1397,-1
27674,564322,-1
14053,288685,-1
19179,394058,-1
18741,385404,-1
21812,446873,-1
17160,353089,-1
24493,500111,-1
16217,333653,-1
4278,87713,-1
27071,552169,-1
5026,103531,-1
5064,104385,-1
30837,627969,-1
23185,474070,-1
300,5997,-1
30546,621961,-1
16393,337218,-1
19523,401538,-1
11649,240474,-1
30543,621905,-1
30466,620501,-1
11923,245915,-1
15521,318937,-1
1885,38759,-1
27723,565345,-1
1257,26008,-1
24302,496383,-1
13912,285878,-1
8370,172812,-1
5157,106216,-1
23119,472878,-1
6493,133455,-1
15311,314764,-1
4742,97734,-1
2395,50189,-1
3775,77725,-1
21454,439507,-1
26341,537161,-1
8774,181452,-1
18758,385692,-1
27387,558287,-1
27354,557617,-1
2008,41596,-1
13795,283800,-1
13245,272119,-1
26821,546761,-1
30555,622166,-1
25843,527001,-1
4883,100791,-1
15942,328080,-1
26653,543183,-1
6501,133601,-1
14311,293782,-1
7924,163898,-1
16800,345390,-1
4965,102211,-1
17529,360709,-1
6710,137704,-1
13485,276950,-1
27395,558352,-1
19145,393342,-1
18839,387529,-1
1633,34171,-1
23016,470551,-1
8191,169395,-1
1348,28005,-1
29975,610310,-1
12605,259116,-1
22867,467597,-1
1376,28776,-1
25654,523446,-1
16780,345054,-1
14016,287994,-1
8546,176462,-1
186,4026,-1
10608,218755,-1
13748,282718,-1
23996,490341,-1
14545,299009,-1
7135,146524,-1
8857,182842,-1
22983,469928,-1
13330,273961,-1
9290,192266,-1
11841,244235,-1
6554,134730,-1
30045,611890,-1
20185,415192,-1
20084,413209,-1
10403,214404,-1
12595,258852,-1
5388,110687,-1
27268,555707,-1
6135,126003,-1
18180,374242,-1
21108,432564,-1
29946,609857,-1
8377,172865,-1
19637,403954,-1
25556,521866,-1
17228,354483,-1
8919,184295,-1
15528,317021,-1
15188,312129,-1
2160,45014,-1
28144,573332,-1
3579,73749,-1
30832,627799,-1
22638,462799,-1
13579,279080,-1
16816,345758,-1
18924,389012,-1
2946,61481,-1
18822,387115,-1
1061,22126,-1
4455,91611,-1
9296,192301,-1
9014,186634,-1
20386,418760,-1
16117,331653,-1
30733,625822,-1
5431,111488,-1
12219,251948,-1
27902,568658,-1
5434,111518,-1
9045,187264,-1
9553,197488,-1
21710,444533,-1
14242,292339,-1
19537,401829,-1
31162,634002,-1
3118,64866,-1
679,14323,-1
22750,465508,-1
18500,380648,-1
7783,160817,-1
17966,369850,-1
21578,441860,-1
15672,321720,-1
31293,636241,-1
16831,346109,-1
11980,246991,-1
10009,207046,-1
6034,124005,-1
28586,582447,-1
2765,57740,-1
24880,508122,-1
14553,299083,-1
5927,122056,-1
28171,573838,-1
7606,156691,-1
9958,205884,-1
6529,134157,-1
9505,196477,-1
19685,405047,-1
30854,628294,-1
25713,524287,-1
5056,104188,-1
11743,242340,-1
12536,257677,-1
4813,99091,-1
4301,88284,-1
16263,334512,-1
15824,325498,-1
22556,461249,-1
4538,93492,-1
24714,504876,-1
7486,153766,-1
872,17949,-1
26755,545452,-1
22575,461531,-1
30378,618685,-1
22099,451979,-1
25159,514031,-1
982,20451,-1
28357,577624,-1
31358,637104,-1
27730,565477,-1
15936,327911,-1
7956,164432,-1
9602,198442,-1
761,15777,-1
5095,104900,-1
21495,440244,-1
12648,259780,-1
9390,194213,-1
13271,272505,-1
14156,290448,-1
3961,81771,-1
21887,448229,-1
28347,577401,-1
21098,432430,-1
1830,37797,-1
3439,70925,-1
3887,80081,-1
17592,361998,-1
2354,49116,-1
20461,420162,-1
23894,488167,-1
25837,526822,-1
13294,273009,-1
87,1823,-1
24530,500916,-1
23047,471227,-1
4446,91440,-1
11381,234722,-1
11495,236952,-1
19825,408024,-1
29744,606249,-1
16620,341694,-1
13919,285984,-1
16302,335190,-1
21142,433471,-1
15213,312648,-1
5480,112489,-1
18838,387502,-1
21033,431095,-1
5479,112481,-1
1474,30845,-1
3419,70392,-1
8056,166622,-1
5625,115334,-1
3366,69246,-1
17658,363447,-1
2652,55152,-1
17273,355501,-1
15136,310847,-1
14651,300860,-1
22254,455117,-1
3796,78046,-1
5395,110775,-1
13947,286563,-1
17902,368496,-1
4245,87072,-1
25292,516839,-1
20015,411815,-1
9878,204152,-1
14628,300511,-1
13589,279237,-1
2634,54866,-1
16251,334302,-1
19097,392551,-1
30950,630437,-1
22458,459303,-1
20272,416769,-1
16088,331131,-1
18061,371742,-1
13430,275827,-1
19959,410656,-1
23250,475184,-1
29401,599638,-1
13646,280585,-1
9608,198542,-1
1689,35041,-1
14596,299763,-1
16996,349517,-1
9138,189027,-1
31390,637625,-1
19131,393114,-1
31259,635535,-1
22350,456959,-1
7129,146394,-1
22896,468150,-1
10661,219729,-1
1114,23165,-1
24173,493881,-1
23491,480111,-1
5275,108472,-1
22227,454681,-1
17891,368327,-1
17271,355415,-1
17846,367477,-1
7028,144302,-1
19847,408430,-1
9666,199809,-1
18716,384803,-1
26361,537523,-1
8349,172403,-1
4185,85769,-1
26313,536699,-1
16555,340574,-1
20443,419844,-1
13997,287576,-1
28519,581083,-1
5227,107498,-1
29509,601607,-1
3837,79044,-1
29009,591414,-1
17410,357934,-1
6961,142772,-1
23526,480935,-1
15201,312422,-1
1471,30771,-1
23101,472471,-1
22330,456559,-1
13097,268986,-1
18252,375612,-1
10519,216774,-1
20655,424082,-1
9661,199755,-1
3699,76252,-1
25421,519151,-1
4710,97113,-1
13261,272319,-1
26889,548295,-1
15327,315049,-1
24549,501236,-1
6118,125683,-1
29965,610209,-1
18142,373395,-1
6919,141919,-1
20417,419296,-1
22962,469489,-1
29756,606352,-1
7936,164088,-1
5410,111088,-1
21213,434746,1
1671,34747,-1
21966,449542,-1
14772,303320,-1
16827,346014,-1
22324,456491,-1
8578,177143,-1
38,940,-1
21898,448419,-1
16637,341979,-1
7939,164143,-1
21789,446355,-1
14877,305590,-1
18173,374145,-1
29644,604449,-1
5814,119599,-1
27096,552828,-1
23393,477831,-1
4322,88880,-1
8036,166117,-1
15122,310570,-1
30362,618358,-1
8575,177077,-1
30107,613050,-1
7863,162772,-1
5083,104698,-1
440,9142,-1
16709,343590,-1
10363,213523,-1
3543,73087,-1
875,17979,-1
7683,158142,-1
8093,167352,-1
10022,207295,-1
17698,364331,-1
18698,384439,-1
4550,93732,-1
8739,180563,-1
14767,303163,-1
2762,57682,-1
20819,426956,-1
21807,446758,-1
30099,612858,-1
5641,115675,-1
30292,617086,-1
10404,214449,-1
25407,518851,-1
14167,290652,-1
17174,353318,-1
30070,612348,-1
15207,312518,-1
21339,437536,-1
6475,133126,-1
5996,123269,-1
9832,203385,-1
5627,115357,-1
29364,598892,-1
26598,542278,-1
15765,324180,-1
6495,133525,-1
14650,300857,-1
17890,368314,-1
27313,556768,-1
11503,237178,-1
18106,372461,-1
6375,131261,-1
21049,431388,-1
15683,322135,-1
27370,557959,-1
12386,254932,-1
30005,610902,-1
21397,438590,-1
22557,461259,-1
20778,426287,-1
31120,633217,-1
3670,75582,-1
21951,449384,-1
7371,151544,-1
24357,497405,-1
25688,523989,-1
29860,608217,-1
30184,614760,-1
29817,607535,-1
26445,539129,-1
1367,28531,-1
13369,274703,-1
8764,181190,-1
25659,523531,-1
5637,115570,-1
21169,434008,-1
23042,471124,-1
2826,59030,-1
20721,425157,-1
24523,500839,-1
14223,291816,-1
10224,210879,-1
22194,454018,-1
7611,156827,-1
16782,345075,-1
4658,95974,-1
31096,632873,-1
11885,245060,-1
6781,139176,-1
20486,420571,-1
8002,165524,-1
23642,483189,-1
25706,524158,-1
3100,64511,-1
27764,566041,-1
5592,114763,-1
13046,267772,-1
23218,474556,-1
5879,121041,-1
14339,294401,-1
17139,352436,-1
24010,490621,-1
21728,445019,-1
15509,318715,-1
10646,219522,-1
4688,96664,-1
18627,382905,-1
25575,522119,-1
28170,573823,-1
6287,129244,-1
12715,261131,-1
30700,625257,-1
13498,277210,-1
3438,70872,-1
24642,503587,-1
1796,37204,-1
23536,481178,-1
12979,266757,-1
9815,202954,-1
27708,564933,-1
27152,553702,-1
6293,129381,-1
18826,387277,-1
20935,429038,-1
27153,553706,-1
28471,580179,-1
22301,456102,-1
6828,140160,-1
16436,338105,-1
15205,312516,-1
6752,138602,-1
6847,140636,-1
29599,603642,-1
19741,406244,-1
20525,421484,-1
29759,606425,-1
14039,288441,-1
10687,220356,-1
6411,131949,-1
1454,30512,-1
8811,181872,-1
5280,108564,-1
19845,408406,-1
1919,39348,-1
16910,347797,-1
2179,45521,-1
5612,115004,-1
10568,217823,-1
19313,396725,-1
7871,162978,-1
12865,264059,-1
21509,440511,-1
14197,291237,-1
27763,566011,-1
19524,401558,-1
27351,557550,-1
22453,459145,-1
13350,274374,-1
21156,433795,-1
16137,332181,-1
12589,258785,-1
27414,558746,-1
17758,365561,-1
18165,373958,-1
16168,332670,-1
30429,619528,-1
15554,319571,-1
18980,390121,-1
1805,37383,-1
14055,288714,-1
2957,61661,-1
13121,269599,-1
23372,477438,-1
10691,220380,-1
15612,320510,-1
20402,418984,-1
14730,302563,-1
30199,615209,-1
7055,144973,-1
14575,299468,-1
18102,372413,-1
5420,111284,-1
10488,216083,-1
420,8670,-1
11947,246382,-1
30310,617525,-1
25936,528901,-1
17550,361155,-1
30980,630785,-1
30650,624026,-1
16333,335790,-1
3314,68201,-1
15395,316410,-1
16378,336993,-1
28385,578391,-1
6210,127756,-1
22295,456018,-1
25702,524119,-1
30219,615583,1
1120,23241,-1
29320,597976,-1
6755,138634,-1
16958,348845,-1
12787,262473,-1
8641,178441,-1
21940,449270,-1
15432,317332,-1
12389,254952,-1
3234,66830,-1
23106,472630,-1
2049,42414,-1
646,13549,-1
12786,262454,-1
25795,525882,-1
1542,32144,-1
3113,64773,-1
8511,175548,-1
8304,171659,-1
5089,104844,-1
20261,416525,-1
17017,349986,-1
19648,404309,-1
11073,228543,-1
13573,278943,-1
9256,191560,-1
16521,339832,-1
26210,534662,-1
30824,627506,-1
2666,55521,-1
29120,593753,-1
8642,178443,-1
28567,582035,-1
17579,361656,-1
18564,381716,-1
24596,502320,-1
23225,474689,-1
24667,503955,-1
1676,34840,-1
21050,431394,-1
11618,239717,-1
374,7677,-1
11418,235644,-1
15045,309054,-1
28707,584631,-1
24708,504783,-1
6712,137744,-1
16901,347596,-1
19968,410816,-1
17697,364303,-1
2654,55163,-1
22607,462206,-1
5644,115774,-1
4280,87810,-1
13596,279528,-1
26463,539424,-1
1488,31151,-1
15514,318797,-1
13333,274035,-1
3321,68359,-1
16572,340784,-1
696,14683,-1
10727,221119,-1
25128,513258,-1
19394,398656,-1
12915,265219,-1
30591,622831,-1
27647,563665,-1
9856,203740,-1
1040,21613,-1
18772,386015,-1
30367,618465,-1
3516,72584,-1
28976,590729,-1
25287,516646,-1
21152,433732,-1
22037,450872,-1
1099,22816,-1
27787,566628,-1
14470,297183,-1
23434,478773,-1
26513,540484,-1
3310,68162,-1
1421,29826,-1
23112,472735,-1
30147,613595,-1
3591,73989,-1
223,4770,-1
10526,216891,-1
22865,467577,-1
29988,610569,-1
27635,563493,-1
30113,613183,-1
24741,505472,-1
30267,616583,-1
30664,624467,-1
11295,233092,-1
31351,637035,-1
26876,548095,-1
30893,629243,-1
26643,542917,-1
7756,160153,-1
3277,67561,-1
25768,525356,-1
23671,483787,-1
28665,583854,-1
21925,449007,-1
8663,178943,-1
17467,359446,-1
10620,219028,-1
18562,381704,-1
30141,613509,-1
12077,248890,-1
9990,206683,-1
21064,431674,-1
3780,77801,-1
8963,185361,-1
18659,383612,-1
25793,525815,-1
14783,303493,-1
16397,337292,-1
28267,575840,-1
9012,186567,-1
21470,439739,-1
11355,234278,-1
28631,583222,-1
31023,631436,-1
20071,412991,-1
9737,201376,-1
15510,318759,-1
22641,462832,-1
7033,144358,-1
22978,469858,-1
1641,34290,-1
13227,271790,-1
9838,203480,-1
3290,67822,-1
23227,474812,-1
13613,279836,-1
19001,390665,-1
8199,169569,-1
18036,371216,-1
10877,224376,-1
18378,378337,-1
10155,209628,-1
25428,519318,-1
23132,473157,-1
17688,364093,-1
28661,583765,-1
12999,267038,-1
11166,230420,-1
1533,31883,-1
26505,540353,-1
594,12677,-1
28625,583104,-1
6254,128762,-1
27139,553493,-1
29608,603753,-1
11617,239705,-1
9193,190046,-1
28395,578588,-1
31200,634538,-1
11416,235627,-1
12689,260509,-1
30333,617907,-1
21836,447296,-1
25479,520349,-1
801,16601,-1
6149,126356,-1
29769,606645,-1
7301,149817,-1
15891,326974,-1
19725,405850,-1
1044,21685,-1
15225,312864,-1
13761,283168,-1
8658,178758,-1
12992,266931,-1
22153,453127,-1
13605,279689,-1
22110,452123,-1
12395,255035,-1
358,7410,-1
29959,610093,-1
15157,311340,-1
901,18531,-1
697,14719,-1
620,13090,-1
